scenario,repeat,n_train,slope_comparator_train_error,volatility_comparator_train_error,ar_comparator_train_error,slope_comparator_test_error,volatility_comparator_test_error,ar_comparator_test_error,oracle_comparator,oracle_comparator_test_error,selector_comparator,selector_train_error,selector_test_error,selector_oracle_excess,common_head_train_error,common_head_test_error,common_head_generalization_gap,common_head_abs_generalization_gap,common_head_oracle_excess,common_head_train_auc,common_head_test_auc,ar_phi_alt,mixed_ar_phi,mixed_family_probability
volatility,104,1000,0.413,0.013,0.458,0.4045,0.01575,0.4405,volatility,0.01575,volatility,0.013,0.01575,0.0,0.005,0.00925,0.0042499999999999,0.0042499999999999,-0.0065,0.999872,0.999643,1.1,1.1,0.3333333333333333
volatility,105,200,0.42,0.015,0.455,0.41175,0.015,0.43925,volatility,0.015,volatility,0.015,0.015,0.0,0.0,0.011,0.011,0.011,-0.004,1.0,0.99891425,1.1,1.1,0.3333333333333333
volatility,105,500,0.408,0.016,0.454,0.41175,0.015,0.43925,volatility,0.015,volatility,0.016,0.015,0.0,0.008,0.00825,0.00025,0.00025,-0.0067499999999999,0.999344,0.999583,1.1,1.1,0.3333333333333333
volatility,105,1000,0.42,0.013,0.461,0.41175,0.015,0.43925,volatility,0.015,volatility,0.013,0.015,0.0,0.01,0.00825,-0.0017499999999999,0.0017499999999999,-0.0067499999999999,0.999628,0.99963675,1.1,1.1,0.3333333333333333
volatility,106,200,0.435,0.025,0.425,0.41075,0.0175,0.4465,volatility,0.0175,volatility,0.025,0.0175,0.0,0.0,0.01475,0.01475,0.01475,-0.00275,1.0,0.9996965,1.1,1.1,0.3333333333333333
volatility,106,500,0.428,0.02,0.42,0.41075,0.0175,0.4465,volatility,0.0175,volatility,0.02,0.0175,0.0,0.004,0.01075,0.0067499999999999,0.0067499999999999,-0.00675,0.999824,0.99980875,1.1,1.1,0.3333333333333333
volatility,106,1000,0.411,0.021,0.448,0.41075,0.0175,0.4465,volatility,0.0175,volatility,0.021,0.0175,0.0,0.008,0.00675,-0.00125,0.00125,-0.01075,0.999648,0.99981225,1.1,1.1,0.3333333333333333
volatility,107,200,0.41,0.035,0.465,0.41175,0.02,0.446,volatility,0.02,volatility,0.035,0.02,0.0,0.0,0.00825,0.00825,0.00825,-0.01175,1.0,0.99965125,1.1,1.1,0.3333333333333333
volatility,107,500,0.416,0.02,0.456,0.41175,0.02,0.446,volatility,0.02,volatility,0.02,0.02,0.0,0.008,0.00725,-0.0007499999999999,0.0007499999999999,-0.01275,0.999792,0.99965525,1.1,1.1,0.3333333333333333
volatility,107,1000,0.406,0.023,0.452,0.41175,0.02,0.446,volatility,0.02,volatility,0.023,0.02,0.0,0.007,0.00775,0.0007499999999999,0.0007499999999999,-0.01225,0.999624,0.999646,1.1,1.1,0.3333333333333333
volatility,108,200,0.39,0.015,0.44,0.4125,0.01375,0.43375,volatility,0.01375,volatility,0.015,0.01375,0.0,0.005,0.008,0.003,0.003,-0.00575,0.9999,0.999643,1.1,1.1,0.3333333333333333
volatility,108,500,0.4,0.02,0.456,0.4125,0.01375,0.43375,volatility,0.01375,volatility,0.02,0.01375,0.0,0.006,0.008,0.002,0.002,-0.00575,0.999648,0.9996625,1.1,1.1,0.3333333333333333
volatility,108,1000,0.41,0.018,0.448,0.4125,0.01375,0.43375,volatility,0.01375,volatility,0.018,0.01375,0.0,0.008,0.008,0.0,0.0,-0.00575,0.999616,0.9996655,1.1,1.1,0.3333333333333333
volatility,109,200,0.41,0.01,0.445,0.4175,0.02125,0.43875,volatility,0.02125,volatility,0.01,0.02125,0.0,0.01,0.01625,0.00625,0.00625,-0.005,0.9998,0.99917075,1.1,1.1,0.3333333333333333
volatility,109,500,0.432,0.012,0.458,0.4175,0.02125,0.43875,volatility,0.02125,volatility,0.012,0.02125,0.0,0.008,0.01525,0.0072499999999999,0.0072499999999999,-0.006,0.999872,0.999279,1.1,1.1,0.3333333333333333
volatility,109,1000,0.411,0.014,0.447,0.4175,0.02125,0.43875,volatility,0.02125,volatility,0.014,0.02125,0.0,0.008,0.0155,0.0075,0.0075,-0.00575,0.999728,0.99923375,1.1,1.1,0.3333333333333333
volatility,110,200,0.4,0.005,0.445,0.413,0.01975,0.442,volatility,0.01975,volatility,0.005,0.01975,0.0,0.0,0.0165,0.0165,0.0165,-0.0032499999999999,1.0,0.9995455,1.1,1.1,0.3333333333333333
volatility,110,500,0.414,0.02,0.448,0.413,0.01975,0.442,volatility,0.01975,volatility,0.02,0.01975,0.0,0.008,0.0095,0.0014999999999999,0.0014999999999999,-0.01025,0.999872,0.9996095,1.1,1.1,0.3333333333333333
volatility,110,1000,0.414,0.019,0.446,0.413,0.01975,0.442,volatility,0.01975,volatility,0.019,0.01975,0.0,0.008,0.01025,0.00225,0.00225,-0.0095,0.999864,0.9995865,1.1,1.1,0.3333333333333333
volatility,111,200,0.4,0.03,0.415,0.41125,0.01575,0.4375,volatility,0.01575,volatility,0.03,0.01575,0.0,0.0,0.00775,0.00775,0.00775,-0.008,1.0,0.9996745,1.1,1.1,0.3333333333333333
volatility,111,500,0.416,0.016,0.444,0.41125,0.01575,0.4375,volatility,0.01575,volatility,0.016,0.01575,0.0,0.002,0.01,0.008,0.008,-0.00575,0.999808,0.999648,1.1,1.1,0.3333333333333333
volatility,111,1000,0.417,0.017,0.438,0.41125,0.01575,0.4375,volatility,0.01575,volatility,0.017,0.01575,0.0,0.005,0.00725,0.00225,0.00225,-0.0085,0.999696,0.999633,1.1,1.1,0.3333333333333333
volatility,112,200,0.385,0.015,0.455,0.40375,0.0165,0.443,volatility,0.0165,volatility,0.015,0.0165,0.0,0.01,0.006,-0.004,0.004,-0.0105,0.9996,0.9996345,1.1,1.1,0.3333333333333333
volatility,112,500,0.404,0.022,0.438,0.40375,0.0165,0.443,volatility,0.0165,volatility,0.022,0.0165,0.0,0.01,0.00775,-0.00225,0.00225,-0.00875,0.999376,0.9995835,1.1,1.1,0.3333333333333333
volatility,112,1000,0.411,0.016,0.431,0.40375,0.0165,0.443,volatility,0.0165,volatility,0.016,0.0165,0.0,0.01,0.009,-0.001,0.001,-0.0075,0.99964,0.999539,1.1,1.1,0.3333333333333333
volatility,113,200,0.435,0.005,0.465,0.41225,0.0205,0.44825,volatility,0.0205,volatility,0.005,0.0205,0.0,0.0,0.0215,0.0215,0.0215,0.0009999999999999,1.0,0.99745075,1.1,1.1,0.3333333333333333
volatility,113,500,0.42,0.014,0.446,0.41225,0.0205,0.44825,volatility,0.0205,volatility,0.014,0.0205,0.0,0.008,0.00875,0.00075,0.00075,-0.01175,0.9996,0.9995595,1.1,1.1,0.3333333333333333
volatility,113,1000,0.42,0.013,0.44,0.41225,0.0205,0.44825,volatility,0.0205,volatility,0.013,0.0205,0.0,0.007,0.00925,0.0022499999999999,0.0022499999999999,-0.01125,0.999756,0.99959625,1.1,1.1,0.3333333333333333
volatility,114,200,0.38,0.035,0.415,0.4175,0.017,0.4435,volatility,0.017,volatility,0.035,0.017,0.0,0.01,0.00675,-0.00325,0.00325,-0.01025,0.9992,0.99971075,1.1,1.1,0.3333333333333333
volatility,114,500,0.394,0.024,0.416,0.4175,0.017,0.4435,volatility,0.017,volatility,0.024,0.017,0.0,0.008,0.0085,0.0005,0.0005,-0.0085,0.999568,0.99969325,1.1,1.1,0.3333333333333333
volatility,114,1000,0.405,0.02,0.417,0.4175,0.017,0.4435,volatility,0.017,volatility,0.02,0.017,0.0,0.009,0.00775,-0.0012499999999999,0.0012499999999999,-0.00925,0.9997,0.999728,1.1,1.1,0.3333333333333333
volatility,115,200,0.395,0.02,0.425,0.4145,0.01725,0.45,volatility,0.01725,volatility,0.02,0.01725,0.0,0.0,0.01025,0.01025,0.01025,-0.007,1.0,0.999558,1.1,1.1,0.3333333333333333
volatility,115,500,0.382,0.014,0.444,0.4145,0.01725,0.45,volatility,0.01725,volatility,0.014,0.01725,0.0,0.002,0.00975,0.00775,0.00775,-0.0075,0.999968,0.999544,1.1,1.1,0.3333333333333333
volatility,115,1000,0.387,0.012,0.45,0.4145,0.01725,0.45,volatility,0.01725,volatility,0.012,0.01725,0.0,0.007,0.01025,0.00325,0.00325,-0.007,0.999772,0.999683,1.1,1.1,0.3333333333333333
volatility,116,200,0.37,0.015,0.445,0.406,0.0195,0.44275,volatility,0.0195,volatility,0.015,0.0195,0.0,0.005,0.01525,0.0102499999999999,0.0102499999999999,-0.00425,0.9999,0.99791575,1.1,1.1,0.3333333333333333
volatility,116,500,0.406,0.018,0.44,0.406,0.0195,0.44275,volatility,0.0195,volatility,0.018,0.0195,0.0,0.006,0.0145,0.0085,0.0085,-0.0049999999999999,0.999936,0.99927675,1.1,1.1,0.3333333333333333
volatility,116,1000,0.413,0.013,0.444,0.406,0.0195,0.44275,volatility,0.0195,volatility,0.013,0.0195,0.0,0.007,0.01125,0.0042499999999999,0.0042499999999999,-0.00825,0.999836,0.99941125,1.1,1.1,0.3333333333333333
volatility,117,200,0.4,0.035,0.44,0.42225,0.02025,0.44225,volatility,0.02025,volatility,0.035,0.02025,0.0,0.0,0.0105,0.0105,0.0105,-0.00975,1.0,0.99883325,1.1,1.1,0.3333333333333333
volatility,117,500,0.394,0.028,0.442,0.42225,0.02025,0.44225,volatility,0.02025,volatility,0.028,0.02025,0.0,0.01,0.009,-0.001,0.001,-0.01125,0.999632,0.9993105,1.1,1.1,0.3333333333333333
volatility,117,1000,0.41,0.022,0.449,0.42225,0.02025,0.44225,volatility,0.02025,volatility,0.022,0.02025,0.0,0.009,0.009,0.0,0.0,-0.01125,0.9996,0.99941575,1.1,1.1,0.3333333333333333
volatility,118,200,0.395,0.025,0.45,0.41775,0.026,0.4455,volatility,0.026,volatility,0.025,0.026,0.0,0.0,0.0145,0.0145,0.0145,-0.0114999999999999,1.0,0.99624325,1.1,1.1,0.3333333333333333
volatility,118,500,0.426,0.022,0.45,0.41775,0.026,0.4455,volatility,0.026,volatility,0.022,0.026,0.0,0.004,0.0135,0.0095,0.0095,-0.0124999999999999,0.999968,0.99918,1.1,1.1,0.3333333333333333
volatility,118,1000,0.41,0.018,0.455,0.41775,0.026,0.4455,volatility,0.026,volatility,0.018,0.026,0.0,0.006,0.01125,0.0052499999999999,0.0052499999999999,-0.01475,0.999744,0.9992865,1.1,1.1,0.3333333333333333
volatility,119,200,0.435,0.025,0.445,0.40475,0.0165,0.4495,volatility,0.0165,volatility,0.025,0.0165,0.0,0.0,0.012,0.012,0.012,-0.0045,1.0,0.9994345,1.1,1.1,0.3333333333333333
volatility,119,500,0.414,0.018,0.436,0.40475,0.0165,0.4495,volatility,0.0165,volatility,0.018,0.0165,0.0,0.012,0.00825,-0.00375,0.00375,-0.00825,0.999472,0.99957775,1.1,1.1,0.3333333333333333
volatility,119,1000,0.42,0.019,0.432,0.40475,0.0165,0.4495,volatility,0.0165,volatility,0.019,0.0165,0.0,0.011,0.00825,-0.0027499999999999,0.0027499999999999,-0.00825,0.999412,0.999586,1.1,1.1,0.3333333333333333
volatility,120,200,0.365,0.015,0.44,0.41325,0.0175,0.43875,volatility,0.0175,volatility,0.015,0.0175,0.0,0.0,0.016,0.016,0.016,-0.0015,1.0,0.999389,1.1,1.1,0.3333333333333333
volatility,120,500,0.422,0.014,0.432,0.41325,0.0175,0.43875,volatility,0.0175,volatility,0.014,0.0175,0.0,0.004,0.011,0.0069999999999999,0.0069999999999999,-0.0065,0.999824,0.9995175,1.1,1.1,0.3333333333333333
volatility,120,1000,0.411,0.012,0.439,0.41325,0.0175,0.43875,volatility,0.0175,volatility,0.012,0.0175,0.0,0.004,0.01125,0.0072499999999999,0.0072499999999999,-0.00625,0.999852,0.999531,1.1,1.1,0.3333333333333333
volatility,121,200,0.37,0.01,0.45,0.41125,0.02075,0.44175,volatility,0.02075,volatility,0.01,0.02075,0.0,0.0,0.011,0.011,0.011,-0.00975,1.0,0.99937275,1.1,1.1,0.3333333333333333
volatility,121,500,0.404,0.014,0.436,0.41125,0.02075,0.44175,volatility,0.02075,volatility,0.014,0.02075,0.0,0.004,0.01025,0.00625,0.00625,-0.0105,0.999824,0.99959275,1.1,1.1,0.3333333333333333
volatility,121,1000,0.414,0.012,0.436,0.41125,0.02075,0.44175,volatility,0.02075,volatility,0.012,0.02075,0.0,0.007,0.01025,0.00325,0.00325,-0.0105,0.999612,0.999663,1.1,1.1,0.3333333333333333
volatility,122,200,0.41,0.025,0.41,0.41425,0.01775,0.4425,volatility,0.01775,volatility,0.025,0.01775,0.0,0.015,0.01,-0.0049999999999999,0.0049999999999999,-0.0077499999999999,0.9997,0.99956675,1.1,1.1,0.3333333333333333
volatility,122,500,0.408,0.03,0.448,0.41425,0.01775,0.4425,volatility,0.01775,volatility,0.03,0.01775,0.0,0.012,0.01,-0.002,0.002,-0.0077499999999999,0.999712,0.9995615,1.1,1.1,0.3333333333333333
volatility,122,1000,0.398,0.025,0.455,0.41425,0.01775,0.4425,volatility,0.01775,volatility,0.025,0.01775,0.0,0.011,0.0095,-0.0014999999999999,0.0014999999999999,-0.0082499999999999,0.999704,0.999575,1.1,1.1,0.3333333333333333
volatility,123,200,0.41,0.0,0.43,0.4165,0.01875,0.45925,volatility,0.01875,volatility,0.0,0.01875,0.0,0.0,0.01275,0.01275,0.01275,-0.006,1.0,0.999651,1.1,1.1,0.3333333333333333
volatility,123,500,0.424,0.016,0.434,0.4165,0.01875,0.45925,volatility,0.01875,volatility,0.016,0.01875,0.0,0.006,0.008,0.002,0.002,-0.01075,0.999856,0.99950375,1.1,1.1,0.3333333333333333
volatility,123,1000,0.423,0.013,0.445,0.4165,0.01875,0.45925,volatility,0.01875,volatility,0.013,0.01875,0.0,0.011,0.00975,-0.0012499999999999,0.0012499999999999,-0.009,0.99962,0.99968125,1.1,1.1,0.3333333333333333
volatility,124,200,0.435,0.02,0.475,0.4165,0.01725,0.44575,volatility,0.01725,volatility,0.02,0.01725,0.0,0.01,0.00825,-0.0017499999999999,0.0017499999999999,-0.009,0.9999,0.99955725,1.1,1.1,0.3333333333333333
volatility,124,500,0.414,0.018,0.458,0.4165,0.01725,0.44575,volatility,0.01725,volatility,0.018,0.01725,0.0,0.012,0.01675,0.00475,0.00475,-0.0005,0.999248,0.99904825,1.1,1.1,0.3333333333333333
volatility,124,1000,0.407,0.019,0.467,0.4165,0.01725,0.44575,volatility,0.01725,volatility,0.019,0.01725,0.0,0.011,0.00975,-0.0012499999999999,0.0012499999999999,-0.0075,0.999332,0.9995325,1.1,1.1,0.3333333333333333
volatility,125,200,0.43,0.005,0.475,0.41125,0.01825,0.4495,volatility,0.01825,volatility,0.005,0.01825,0.0,0.0,0.012,0.012,0.012,-0.0062499999999999,1.0,0.99959925,1.1,1.1,0.3333333333333333
volatility,125,500,0.428,0.018,0.44,0.41125,0.01825,0.4495,volatility,0.01825,volatility,0.018,0.01825,0.0,0.006,0.0135,0.0075,0.0075,-0.0047499999999999,0.999856,0.9996455,1.1,1.1,0.3333333333333333
volatility,125,1000,0.424,0.013,0.432,0.41125,0.01825,0.4495,volatility,0.01825,volatility,0.013,0.01825,0.0,0.007,0.012,0.005,0.005,-0.0062499999999999,0.999828,0.99960025,1.1,1.1,0.3333333333333333
volatility,126,200,0.42,0.015,0.38,0.419,0.02075,0.445,volatility,0.02075,volatility,0.015,0.02075,0.0,0.015,0.02225,0.0072499999999999,0.0072499999999999,0.0014999999999999,0.9997,0.9972265,1.1,1.1,0.3333333333333333
volatility,126,500,0.422,0.016,0.428,0.419,0.02075,0.445,volatility,0.02075,volatility,0.016,0.02075,0.0,0.006,0.01125,0.0052499999999999,0.0052499999999999,-0.0095,0.999824,0.9994995,1.1,1.1,0.3333333333333333
volatility,126,1000,0.408,0.021,0.438,0.419,0.02075,0.445,volatility,0.02075,volatility,0.021,0.02075,0.0,0.006,0.01025,0.00425,0.00425,-0.0105,0.999772,0.99956025,1.1,1.1,0.3333333333333333
volatility,127,200,0.425,0.02,0.45,0.40325,0.0185,0.44,volatility,0.0185,volatility,0.02,0.0185,0.0,0.0,0.013,0.013,0.013,-0.0055,1.0,0.99958025,1.1,1.1,0.3333333333333333
volatility,127,500,0.43,0.018,0.446,0.40325,0.0185,0.44,volatility,0.0185,volatility,0.018,0.0185,0.0,0.002,0.013,0.011,0.011,-0.0055,1.0,0.99958875,1.1,1.1,0.3333333333333333
volatility,127,1000,0.405,0.02,0.447,0.40325,0.0185,0.44,volatility,0.0185,volatility,0.02,0.0185,0.0,0.01,0.012,0.002,0.002,-0.0064999999999999,0.998412,0.9994355,1.1,1.1,0.3333333333333333
volatility,128,200,0.435,0.015,0.46,0.41475,0.01775,0.44025,volatility,0.01775,volatility,0.015,0.01775,0.0,0.0,0.01175,0.01175,0.01175,-0.0059999999999999,1.0,0.99940525,1.1,1.1,0.3333333333333333
volatility,128,500,0.408,0.012,0.44,0.41475,0.01775,0.44025,volatility,0.01775,volatility,0.012,0.01775,0.0,0.004,0.0095,0.0055,0.0055,-0.0082499999999999,0.999936,0.9996425,1.1,1.1,0.3333333333333333
volatility,128,1000,0.41,0.015,0.444,0.41475,0.01775,0.44025,volatility,0.01775,volatility,0.015,0.01775,0.0,0.005,0.01025,0.00525,0.00525,-0.0074999999999999,0.999908,0.999626,1.1,1.1,0.3333333333333333
volatility,129,200,0.405,0.02,0.46,0.41225,0.0165,0.44075,volatility,0.0165,volatility,0.02,0.0165,0.0,0.0,0.01125,0.01125,0.01125,-0.00525,1.0,0.99857775,1.1,1.1,0.3333333333333333
volatility,129,500,0.4,0.022,0.446,0.41225,0.0165,0.44075,volatility,0.0165,volatility,0.022,0.0165,0.0,0.012,0.01025,-0.0017499999999999,0.0017499999999999,-0.00625,0.999424,0.99940975,1.1,1.1,0.3333333333333333
volatility,129,1000,0.405,0.017,0.451,0.41225,0.0165,0.44075,volatility,0.0165,volatility,0.017,0.0165,0.0,0.011,0.0095,-0.0014999999999999,0.0014999999999999,-0.007,0.999564,0.99951475,1.1,1.1,0.3333333333333333
volatility,130,200,0.405,0.02,0.41,0.4115,0.02025,0.44725,volatility,0.02025,volatility,0.02,0.02025,0.0,0.015,0.01425,-0.0007499999999999,0.0007499999999999,-0.006,0.9983,0.998969,1.1,1.1,0.3333333333333333
volatility,130,500,0.402,0.024,0.424,0.4115,0.02025,0.44725,volatility,0.02025,volatility,0.024,0.02025,0.0,0.014,0.011,-0.003,0.003,-0.00925,0.998416,0.999216,1.1,1.1,0.3333333333333333
volatility,130,1000,0.403,0.022,0.435,0.4115,0.02025,0.44725,volatility,0.02025,volatility,0.022,0.02025,0.0,0.008,0.01125,0.0032499999999999,0.0032499999999999,-0.009,0.99922,0.99920525,1.1,1.1,0.3333333333333333
volatility,131,200,0.425,0.015,0.455,0.4195,0.01775,0.446,volatility,0.01775,volatility,0.015,0.01775,0.0,0.0,0.0125,0.0125,0.0125,-0.0052499999999999,1.0,0.99854675,1.1,1.1,0.3333333333333333
volatility,131,500,0.41,0.014,0.452,0.4195,0.01775,0.446,volatility,0.01775,volatility,0.014,0.01775,0.0,0.004,0.01,0.006,0.006,-0.0077499999999999,0.999568,0.9994395,1.1,1.1,0.3333333333333333
volatility,131,1000,0.414,0.014,0.447,0.4195,0.01775,0.446,volatility,0.01775,volatility,0.014,0.01775,0.0,0.007,0.0095,0.0024999999999999,0.0024999999999999,-0.0082499999999999,0.999688,0.999399,1.1,1.1,0.3333333333333333
volatility,132,200,0.385,0.015,0.49,0.41125,0.01575,0.446,volatility,0.01575,volatility,0.015,0.01575,0.0,0.0,0.0135,0.0135,0.0135,-0.00225,1.0,0.999113,1.1,1.1,0.3333333333333333
volatility,132,500,0.414,0.014,0.468,0.41125,0.01575,0.446,volatility,0.01575,volatility,0.014,0.01575,0.0,0.0,0.009,0.009,0.009,-0.00675,1.0,0.99910675,1.1,1.1,0.3333333333333333
volatility,132,1000,0.413,0.016,0.453,0.41125,0.01575,0.446,volatility,0.01575,volatility,0.016,0.01575,0.0,0.004,0.00875,0.00475,0.00475,-0.0069999999999999,0.999804,0.9995985,1.1,1.1,0.3333333333333333
volatility,133,200,0.38,0.02,0.45,0.41675,0.021,0.449,volatility,0.021,volatility,0.02,0.021,0.0,0.0,0.011,0.011,0.011,-0.01,1.0,0.9995185,1.1,1.1,0.3333333333333333
volatility,133,500,0.408,0.02,0.446,0.41675,0.021,0.449,volatility,0.021,volatility,0.02,0.021,0.0,0.004,0.0115,0.0075,0.0075,-0.0095,0.999696,0.99951075,1.1,1.1,0.3333333333333333
volatility,133,1000,0.417,0.017,0.438,0.41675,0.021,0.449,volatility,0.021,volatility,0.017,0.021,0.0,0.008,0.011,0.0029999999999999,0.0029999999999999,-0.01,0.999624,0.9995345,1.1,1.1,0.3333333333333333
volatility,134,200,0.435,0.015,0.46,0.413,0.02075,0.435,volatility,0.02075,volatility,0.015,0.02075,0.0,0.0,0.0165,0.0165,0.0165,-0.00425,1.0,0.999082,1.1,1.1,0.3333333333333333
volatility,134,500,0.408,0.016,0.432,0.413,0.02075,0.435,volatility,0.02075,volatility,0.016,0.02075,0.0,0.006,0.0115,0.0055,0.0055,-0.00925,0.999808,0.9992445,1.1,1.1,0.3333333333333333
volatility,134,1000,0.401,0.014,0.432,0.413,0.02075,0.435,volatility,0.02075,volatility,0.014,0.02075,0.0,0.01,0.0125,0.0025,0.0025,-0.00825,0.99972,0.99923875,1.1,1.1,0.3333333333333333
volatility,135,200,0.44,0.02,0.435,0.4085,0.01825,0.4485,volatility,0.01825,volatility,0.02,0.01825,0.0,0.0,0.00875,0.00875,0.00875,-0.0094999999999999,1.0,0.9996515,1.1,1.1,0.3333333333333333
volatility,135,500,0.414,0.022,0.448,0.4085,0.01825,0.4485,volatility,0.01825,volatility,0.022,0.01825,0.0,0.006,0.01025,0.00425,0.00425,-0.0079999999999999,0.99984,0.9995725,1.1,1.1,0.3333333333333333
volatility,135,1000,0.406,0.016,0.445,0.4085,0.01825,0.4485,volatility,0.01825,volatility,0.016,0.01825,0.0,0.01,0.00825,-0.0017499999999999,0.0017499999999999,-0.0099999999999999,0.999804,0.999686,1.1,1.1,0.3333333333333333
volatility,136,200,0.375,0.025,0.47,0.4145,0.01525,0.4405,volatility,0.01525,volatility,0.025,0.01525,0.0,0.015,0.0125,-0.0024999999999999,0.0024999999999999,-0.0027499999999999,0.9995,0.99966275,1.1,1.1,0.3333333333333333
volatility,136,500,0.398,0.02,0.452,0.4145,0.01525,0.4405,volatility,0.01525,volatility,0.02,0.01525,0.0,0.016,0.00975,-0.00625,0.00625,-0.0055,0.999616,0.9996415,1.1,1.1,0.3333333333333333
volatility,136,1000,0.405,0.02,0.454,0.4145,0.01525,0.4405,volatility,0.01525,volatility,0.02,0.01525,0.0,0.011,0.00875,-0.0022499999999999,0.0022499999999999,-0.0064999999999999,0.999636,0.99971375,1.1,1.1,0.3333333333333333
volatility,137,200,0.41,0.01,0.445,0.4145,0.02275,0.43975,volatility,0.02275,volatility,0.01,0.02275,0.0,0.01,0.01775,0.0077499999999999,0.0077499999999999,-0.005,0.999,0.99958075,1.1,1.1,0.3333333333333333
volatility,137,500,0.414,0.01,0.458,0.4145,0.02275,0.43975,volatility,0.02275,volatility,0.01,0.02275,0.0,0.01,0.014,0.004,0.004,-0.0087499999999999,0.999376,0.999534,1.1,1.1,0.3333333333333333
volatility,137,1000,0.416,0.012,0.458,0.4145,0.02275,0.43975,volatility,0.02275,volatility,0.012,0.02275,0.0,0.011,0.00925,-0.0017499999999999,0.0017499999999999,-0.0135,0.999528,0.99952625,1.1,1.1,0.3333333333333333
volatility,138,200,0.39,0.02,0.445,0.41925,0.01925,0.4435,volatility,0.01925,volatility,0.02,0.01925,0.0,0.015,0.0125,-0.0024999999999999,0.0024999999999999,-0.0067499999999999,0.9993,0.9994885,1.1,1.1,0.3333333333333333
volatility,138,500,0.394,0.03,0.444,0.41925,0.01925,0.4435,volatility,0.01925,volatility,0.03,0.01925,0.0,0.018,0.00925,-0.0087499999999999,0.0087499999999999,-0.01,0.99896,0.999505,1.1,1.1,0.3333333333333333
volatility,138,1000,0.406,0.023,0.451,0.41925,0.01925,0.4435,volatility,0.01925,volatility,0.023,0.01925,0.0,0.014,0.00975,-0.00425,0.00425,-0.0095,0.999324,0.99945025,1.1,1.1,0.3333333333333333
volatility,139,200,0.4,0.015,0.445,0.41175,0.02025,0.4405,volatility,0.02025,volatility,0.015,0.02025,0.0,0.0,0.02725,0.02725,0.02725,0.0069999999999999,1.0,0.99325575,1.1,1.1,0.3333333333333333
volatility,139,500,0.426,0.02,0.462,0.41175,0.02025,0.4405,volatility,0.02025,volatility,0.02,0.02025,0.0,0.004,0.01075,0.0067499999999999,0.0067499999999999,-0.0095,0.999904,0.99938525,1.1,1.1,0.3333333333333333
volatility,139,1000,0.426,0.019,0.466,0.41175,0.02025,0.4405,volatility,0.02025,volatility,0.019,0.02025,0.0,0.007,0.00925,0.0022499999999999,0.0022499999999999,-0.011,0.999812,0.99944525,1.1,1.1,0.3333333333333333
volatility,140,200,0.47,0.045,0.45,0.41925,0.01725,0.4395,volatility,0.01725,volatility,0.045,0.01725,0.0,0.015,0.0125,-0.0024999999999999,0.0024999999999999,-0.00475,0.9994,0.99946825,1.1,1.1,0.3333333333333333
volatility,140,500,0.43,0.024,0.444,0.41925,0.01725,0.4395,volatility,0.01725,volatility,0.024,0.01725,0.0,0.01,0.009,-0.001,0.001,-0.00825,0.999744,0.99951775,1.1,1.1,0.3333333333333333
volatility,140,1000,0.42,0.014,0.445,0.41925,0.01725,0.4395,volatility,0.01725,volatility,0.014,0.01725,0.0,0.01,0.009,-0.001,0.001,-0.00825,0.999832,0.99957675,1.1,1.1,0.3333333333333333
volatility,141,200,0.43,0.02,0.465,0.413,0.02075,0.4505,volatility,0.02075,volatility,0.02,0.02075,0.0,0.0,0.01675,0.01675,0.01675,-0.004,1.0,0.9989165,1.1,1.1,0.3333333333333333
volatility,141,500,0.414,0.018,0.442,0.413,0.02075,0.4505,volatility,0.02075,volatility,0.018,0.02075,0.0,0.016,0.01125,-0.00475,0.00475,-0.0095,0.999488,0.99946,1.1,1.1,0.3333333333333333
volatility,141,1000,0.408,0.02,0.446,0.413,0.02075,0.4505,volatility,0.02075,volatility,0.02,0.02075,0.0,0.013,0.00975,-0.0032499999999999,0.0032499999999999,-0.011,0.999452,0.9995285,1.1,1.1,0.3333333333333333
